issue_id,file_path
MRM-1359,archiva-modules/archiva-base/archiva-proxy/src/test/java/org/apache/archiva/proxy/ManagedLegacyTransferTest.java
MRM-1359,archiva-modules/archiva-base/archiva-proxy/src/test/repositories/legacy-managed/org.apache.maven.test/jars/get-default-layout-present-1.0.jar
MRM-1359,archiva-modules/archiva-base/archiva-proxy/src/test/repositories/legacy-managed/org.apache.maven.test/jars/get-default-layout-present-1.0.jar.md5
MRM-1359,archiva-modules/archiva-base/archiva-proxy/src/test/repositories/legacy-managed/org.apache.maven.test/jars/managed-only-lib-2.1.jar
MRM-1359,archiva-modules/archiva-base/archiva-proxy/src/test/repositories/legacy-managed/org.apache.maven.test/poms/get-relocated-artefact-1.0.pom
MRM-1359,archiva-modules/archiva-base/archiva-proxy/src/test/repositories/legacy-proxied/org.apache.maven.test/jars/example-lib-2.2.jar
MRM-1359,archiva-modules/archiva-base/archiva-proxy/src/test/repositories/legacy-proxied/org.apache.maven.test/jars/get-default-layout-1.0.jar
MRM-1359,archiva-modules/archiva-base/archiva-proxy/src/test/repositories/legacy-proxied/org.apache.maven.test/jars/get-default-layout-present-1.0.jar
MRM-1359,archiva-modules/archiva-base/archiva-proxy/src/test/repositories/legacy-proxied/org.apache.maven.test/maven-plugins/example-maven-plugin-0.42.jar
MRM-1359,archiva-modules/archiva-base/archiva-proxy/src/test/repositories/legacy-proxied/org.apache.maven.test/plugins/get-legacy-plugin-1.0.jar
MRM-1359,archiva-modules/archiva-web/archiva-rest/archiva-rest-api/src/main/java/org/apache/archiva/rest/api/services/ArchivaAdministrationService.java
MRM-1359,archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/main/java/org/apache/archiva/rest/services/DefaultArchivaAdministrationService.java
MRM-1359,archiva-modules/archiva-web/archiva-webdav/src/main/java/org/apache/archiva/webdav/ArchivaDavResourceFactory.java
MRM-1359,archiva-modules/archiva-web/archiva-webdav/src/test/java/org/apache/archiva/webdav/ArchivaDavResourceFactoryTest.java
MRM-1359,archiva-modules/plugins/maven2-repository/src/main/java/org/apache/archiva/repository/content/maven2/RepositoryRequest.java
MRM-1359,archiva-modules/plugins/maven2-repository/src/main/resources/META-INF/spring-context.xml
MRM-1359,archiva-modules/plugins/maven2-repository/src/test/java/org/apache/archiva/metadata/repository/storage/maven2/AbstractLegacyRepositoryContentTestCase.java
MRM-1359,archiva-modules/plugins/maven2-repository/src/test/java/org/apache/archiva/metadata/repository/storage/maven2/ManagedLegacyRepositoryContentTest.java
MRM-1359,archiva-modules/plugins/maven2-repository/src/test/java/org/apache/archiva/metadata/repository/storage/maven2/RemoteLegacyRepositoryContentTest.java
MRM-1359,archiva-modules/plugins/maven2-repository/src/test/java/org/apache/archiva/repository/AbstractRepositoryLayerTestCase.java
MRM-1359,archiva-modules/plugins/maven2-repository/src/test/java/org/apache/archiva/repository/content/maven2/RepositoryRequestTest.java
MRM-1359,archiva-modules/plugins/maven2-repository/src/main/java/org/apache/archiva/repository/content/legacy/AbstractLegacyRepositoryContent.java
MRM-1359,archiva-modules/plugins/maven2-repository/src/main/java/org/apache/archiva/repository/content/legacy/LegacyPathParser.java
MRM-1359,archiva-modules/plugins/maven2-repository/src/main/java/org/apache/archiva/repository/content/legacy/ManagedLegacyRepositoryContent.java
MRM-1359,archiva-modules/plugins/maven2-repository/src/main/java/org/apache/archiva/repository/content/legacy/RemoteLegacyRepositoryContent.java
MRM-1359,archiva-modules/plugins/maven2-repository/src/test/java/org/apache/archiva/repository/AbstractRepositoryLayerTestCase.java
MRM-1359,archiva-modules/plugins/maven2-repository/src/test/java/org/apache/archiva/repository/content/legacy/LegacyPathParserTest.java
MRM-1359,archiva-modules/plugins/maven2-repository/src/test/repositories/legacy-repository/CVS/Root
MRM-1359,archiva-modules/plugins/maven2-repository/src/test/repositories/legacy-repository/KEYS
MRM-1359,archiva-modules/plugins/maven2-repository/src/test/repositories/legacy-repository/invalid/foo/invalid-1.0.foo
MRM-1359,archiva-modules/plugins/maven2-repository/src/test/repositories/legacy-repository/invalid/invalid-1.0.jar
MRM-1359,archiva-modules/plugins/maven2-repository/src/test/repositories/legacy-repository/invalid/jars/1.0/invalid-1.0.jar
MRM-1359,archiva-modules/plugins/maven2-repository/src/test/repositories/legacy-repository/invalid/jars/invalid-1.0.rar
MRM-1359,archiva-modules/plugins/maven2-repository/src/test/repositories/legacy-repository/invalid/jars/invalid.jar
MRM-1359,archiva-modules/plugins/maven2-repository/src/test/repositories/legacy-repository/invalid/jars/no-extension
MRM-1359,archiva-modules/plugins/maven2-repository/src/test/repositories/legacy-repository/javax.sql/jars/jdbc-2.0.jar
MRM-1359,archiva-modules/plugins/maven2-repository/src/test/repositories/legacy-repository/maven/poms/wagon-ssh-1.0.pom
MRM-1359,archiva-modules/plugins/maven2-repository/src/test/repositories/legacy-repository/org.apache.maven.update/jars/test-not-updated-1.0.jar
